N,P,K,temperature,humidity,ph,rainfall,soil_type,crop
154.441581,60.77106457,296.0763056,32.86939469,86.9567409,4.350127649,152.3795102,Red Sandy Loam,Tapioca
83.74770844,129.3951326,71.23013801,23.36342538,25.23761519,4.87285062,141.6843567,Clay Loam,Watermelon
235.2856328,214.7422743,5.536015807,42.00262005,54.65102011,7.538629898,144.2929697,Red Sandy Loam,Finger Millet
289.7804585,60.1438793,117.1771526,44.74159891,74.06219926,4.415277365,132.4775605,Red Sandy Loam,Brinjal
115.9183247,84.84184049,201.7348327,44.10983434,37.40554589,4.719184513,15.61450574,Saline Coastal Alluvium,Jack
227.8944055,45.91561332,214.4517394,24.20342283,70.55838435,6.725286767,189.195417,Red Sandy Loam,Red Gram
158.7614436,169.9526713,160.1046572,14.5242461,72.66458231,8.411786252,145.6493473,Red Sandy Loam,Guava
93.93698012,58.65158634,51.95100921,36.88752796,56.8191739,4.190386837,232.5738152,Clay Loam,Finger Millet
3.568378998,171.5302578,49.76558626,38.78942722,66.0552714,3.902609172,21.23352376,Saline Coastal Alluvium,Red Gram
235.6454534,75.39059571,0.724152525,10.67329189,53.3581805,6.432206684,144.6898172,Red Sandy Loam,Pearl Millet
43.89433718,3.094681139,78.32900533,34.52334116,94.18248327,5.484647654,210.4303842,Red Sandy Loam,Rice
114.5940163,155.4181056,55.48943581,14.51392971,61.85599259,7.829795962,158.5066057,Red Sandy Loam,Yam
253.6143176,0.139609223,98.42247579,10.31266834,27.49035582,5.228093132,30.60904635,Saline Coastal Alluvium,Watermelon
12.92046221,264.5041946,254.6838721,32.12114815,63.59339436,8.337801758,295.8002922,Red Sandy Loam,Tube Rose
50.90287213,158.0419697,242.7919078,40.21984371,93.72842372,8.143390725,91.08358402,Red Sandy Loam,Banana
65.47397655,92.57138657,23.45556579,12.15102434,56.34592182,7.608554935,207.7648001,Saline Coastal Alluvium,Banana
270.6242477,212.3117054,181.2186223,33.9398438,54.28646924,4.106646368,70.58318555,Clay Loam,Gingelly
172.0422105,14.7826353,204.1638593,25.25337358,56.46544892,4.380188521,199.2392017,Red Sandy Loam,Red Gram
229.8378846,231.9392446,47.90285938,40.87107154,64.52397398,8.408461336,19.88221501,Saline Coastal Alluvium,Crossandra
54.48219588,167.1673403,208.0389242,27.78512513,45.69517177,7.136029449,223.9135554,Saline Coastal Alluvium,Jack
74.83645765,35.51759795,246.5216975,30.1613372,32.71754337,6.696550611,99.9740155,Clay Loam,Guava
126.3583108,8.51186952,158.700616,20.9234754,84.31483074,4.181060106,69.34983869,Red Sandy Loam,Brinjal
157.6629461,173.4075353,116.398918,40.9858813,62.43349278,7.391994536,87.24248447,Red Sandy Loam,Finger Millet
17.2115662,182.5735723,172.2468476,40.28078771,52.55065121,7.630467053,158.020486,Saline Coastal Alluvium,Lemongrass
90.20383576,78.57611301,111.0095271,32.41839437,70.54307397,5.025139577,283.146526,Clay Loam,Groundnut
191.3121894,138.2618665,7.672401025,17.71865308,66.70341351,8.189825398,141.0733502,Red Sandy Loam,Rice
297.8658505,125.2331279,49.01697507,32.89431159,22.69850578,7.65818944,280.6182953,Red Sandy Loam,Jack
189.3051834,285.1651836,293.2301026,43.67337435,84.77273635,3.976612778,238.6190826,Clay Loam,Cashew
79.91410901,92.07299362,234.8928364,30.85916629,31.57743466,6.401798566,229.7872432,Clay Loam,Guava
239.6318122,130.3273579,101.7191689,18.90081617,62.9705082,7.053621951,53.74430494,Red Sandy Loam,Brinjal
207.9875144,294.5895181,85.93952478,28.4604017,56.83832477,6.254393769,85.65730534,Red Sandy Loam,Finger Millet
5.902286817,84.58793285,40.92312168,20.22383921,42.70754947,3.719166468,209.9765851,Saline Coastal Alluvium,Yam
177.5581966,13.31004955,54.61314948,27.33562511,81.76697458,4.3483873,49.86748575,Saline Coastal Alluvium,Lemongrass
224.5603325,125.9743873,295.6842631,42.36370119,34.54547431,7.582273926,2.66137746,Clay Loam,Red Gram
200.2770213,221.0496853,181.1544766,18.49692561,66.48709294,5.925305083,288.2174734,Clay Loam,Banana
4.518579237,211.7196244,27.72538521,11.42451421,75.59750479,5.610470939,44.21635145,Clay Loam,Cashew
191.4923998,67.05838965,9.774764665,31.94177794,96.9266579,7.225581292,198.1120121,Saline Coastal Alluvium,Guards
115.8143245,170.192707,14.77223715,14.07849792,74.85189007,3.924093608,147.0519087,Red Sandy Loam,Yam
266.9023025,249.6531101,16.56766887,27.6613401,45.50765902,6.164089333,157.6259605,Red Sandy Loam,Finger Millet
171.4907679,294.5761206,228.077141,37.01065513,76.69524069,5.050096899,278.6139953,Saline Coastal Alluvium,Pearl Millet
171.5456595,114.084084,287.8587368,35.70042352,83.80946318,5.142015657,74.42292334,Saline Coastal Alluvium,Yam
237.3128123,53.49080686,243.4309708,43.18063117,34.5323945,7.213707845,267.6189329,Red Sandy Loam,Tapioca
175.5237148,229.5203842,15.41979488,36.36440889,40.83530121,7.7279611,123.8372734,Clay Loam,Pearl Millet
152.2143574,224.8705727,33.94360526,38.33146072,79.99599896,6.768764272,189.0803531,Red Sandy Loam,Groundnut
61.3218994,178.2035205,56.50411641,16.11760473,30.64295811,5.832868248,75.74777682,Saline Coastal Alluvium,Lemongrass
55.77531526,270.4847673,290.2721,39.64549786,85.3949889,4.698551579,236.7948801,Saline Coastal Alluvium,Pearl Millet
111.8299086,134.4159373,20.20129989,44.45628258,26.92662847,5.246682414,153.7875508,Saline Coastal Alluvium,Red Gram
204.025264,154.9488576,73.15825256,33.78842704,50.07745842,6.381996323,257.6617407,Clay Loam,Lemongrass
36.15639662,96.15455971,103.4299436,35.32561424,57.0646535,7.644607776,245.3568489,Red Sandy Loam,Mango
216.7886975,176.2526464,202.1776216,22.92215385,39.01150217,8.249880933,1.177541788,Red Sandy Loam,Sugarcane
230.270514,146.3737177,128.8500555,20.94682294,61.15217445,7.707776163,172.8903246,Clay Loam,Turmeric
58.18942674,217.6292432,28.93919595,23.28750312,26.41465862,5.329425378,92.59117799,Saline Coastal Alluvium,Mango
34.58585001,190.3088923,239.1793939,38.05003065,31.07098711,5.221202601,146.978084,Red Sandy Loam,Jack
219.5175026,151.3195612,7.932398625,34.21853529,71.80396653,4.725509198,184.0416491,Clay Loam,Lemongrass
22.91029527,60.00163173,46.02883856,15.02031867,99.48375596,4.546260526,50.32914914,Saline Coastal Alluvium,Green Chillies
145.3894946,200.4377998,24.14298266,36.34020197,54.05146538,6.980477447,235.0277096,Red Sandy Loam,Pearl Millet
200.904059,243.9653426,139.6281306,12.1854342,53.45376706,4.448237827,74.53259547,Saline Coastal Alluvium,Watermelon
124.5089931,9.395327146,173.59317,21.37997676,21.14384934,3.898007674,61.63464866,Red Sandy Loam,Crossandra
78.56930734,195.4280574,230.7414472,26.48770371,46.71929298,4.913417161,69.78843449,Red Sandy Loam,Guards
289.0454451,192.2891692,206.4030074,10.43640942,92.13247251,5.789843028,116.0057919,Clay Loam,Mango
217.6332008,221.4854903,13.94986308,39.37197296,59.81102594,5.857679722,243.7693794,Clay Loam,Banana
273.6104407,196.9210851,67.76647905,13.71365757,85.52990294,7.507098066,168.9841808,Red Sandy Loam,Green Chillies
275.6008779,229.8752405,197.187519,13.73076844,64.43731163,4.013010566,289.1973377,Clay Loam,Finger Millet
37.85535322,83.13346808,140.5401183,25.82151961,52.05983392,8.193193286,265.6020724,Red Sandy Loam,Turmeric
97.80222646,287.2994675,45.52103134,34.53067332,37.21801672,3.700504663,122.3406085,Saline Coastal Alluvium,Banana
263.5402754,200.6467339,158.225509,21.55126067,25.19588321,7.017146246,206.9747875,Red Sandy Loam,Brinjal
0.623670614,175.1171633,289.6962181,41.13457994,58.76531907,5.848401432,6.138478437,Clay Loam,Guava
157.2082445,131.0554432,90.12480973,27.64566097,23.02152465,4.609414725,149.4215775,Red Sandy Loam,Tapioca
21.77903644,136.6959772,201.7864783,18.64968169,23.44274756,8.163335241,280.2608083,Clay Loam,Tapioca
45.5606576,165.487805,172.2777523,36.50697138,34.30553667,5.708072705,120.713268,Saline Coastal Alluvium,Tapioca
255.5850524,95.96068786,219.4177985,29.83458053,44.50924657,3.930824806,175.8931116,Saline Coastal Alluvium,Tapioca
28.68331037,83.40492085,264.0299471,20.35880417,51.12426423,4.294247416,4.443290792,Saline Coastal Alluvium,Jack
65.29616879,275.877681,142.5371278,13.55089554,45.55660556,6.318803378,169.260847,Red Sandy Loam,Lemongrass
177.5004466,73.58352087,267.5985985,21.72796941,50.82007636,7.100519831,25.05508489,Red Sandy Loam,Brinjal
208.9361174,150.3636109,48.47717892,32.36806802,51.84539327,3.957848684,225.0189437,Clay Loam,Finger Millet
136.514151,181.8991051,284.937392,13.16515126,48.23440329,3.537749294,175.6638061,Clay Loam,Turmeric
43.90633786,142.5336963,138.6987862,39.59177088,86.03734765,3.756905219,15.84919836,Saline Coastal Alluvium,Tapioca
139.4813521,166.5257936,182.1969277,31.18851894,40.45731443,6.802624559,150.669362,Clay Loam,Pearl Millet
53.1294763,279.0141499,55.41639496,43.27192424,76.74916075,4.537328322,247.8965235,Red Sandy Loam,Guards
116.055217,134.4512117,51.31379003,44.36780767,73.56361265,5.989997014,224.5143102,Red Sandy Loam,Jack
128.1103307,81.40161242,187.4434431,36.51785709,45.21603414,7.977807476,23.52342565,Clay Loam,Green Chillies
103.5848377,225.1788812,34.17318198,29.76328687,85.14170393,4.15370162,86.43630663,Red Sandy Loam,Tube Rose
212.8030914,275.4036736,180.0618729,42.04127448,54.13308522,8.349678107,163.9245176,Saline Coastal Alluvium,Groundnut
289.375019,49.53389826,287.0900808,24.2229038,27.09140155,5.010129562,58.26242994,Clay Loam,Mango
270.5625623,130.3128529,37.92006762,12.12704907,90.50435292,5.846544027,6.206225087,Saline Coastal Alluvium,Guava
156.1245202,286.9456988,71.35385413,39.92754411,91.86327,4.542748398,141.7674722,Clay Loam,Turmeric
128.8539729,259.3821981,24.49804738,27.93223172,30.48844617,4.974792711,285.2729634,Red Sandy Loam,Sorghum
167.3041779,295.0408688,172.4502821,39.06679363,99.17499216,7.2842784,296.2433489,Saline Coastal Alluvium,Tapioca
130.2137044,75.58110668,197.210707,15.86242398,20.07015737,4.340515243,224.8611963,Clay Loam,Finger Millet
243.1238905,123.9158159,54.37959126,31.18024396,97.09675063,6.40456199,86.50697359,Saline Coastal Alluvium,Cashew
265.5573206,10.1126479,0.191144331,13.28229146,85.2293419,7.112491701,179.8859529,Saline Coastal Alluvium,Mango
67.87976853,164.007497,204.9417509,17.7299145,71.49801036,6.18712877,162.8873594,Clay Loam,Jack
129.6994452,163.4363078,116.3113656,35.85539828,87.7358115,7.325563344,168.521048,Red Sandy Loam,Brinjal
13.07723553,205.8391338,209.7934618,43.69977183,59.81288627,7.282923009,184.3278681,Saline Coastal Alluvium,Rice
109.6324232,101.0755106,94.71271695,40.74858191,65.10977598,8.13881635,168.6381692,Clay Loam,Pearl Millet
46.77776665,276.412207,133.8523116,44.21329868,31.12095037,6.398345084,64.81843791,Red Sandy Loam,Red Gram
159.3551119,291.498643,205.2777197,23.80697972,80.64701181,4.997110029,263.5566878,Red Sandy Loam,Guava
49.97156293,146.4542228,20.98602176,38.2334181,47.32352655,6.568887855,231.9025114,Clay Loam,Brinjal
17.52044344,108.1969681,248.4116076,13.34456966,36.13034779,5.118783786,143.9141391,Saline Coastal Alluvium,Tube Rose
41.84631385,213.6908372,41.22792103,27.85280724,77.90948574,4.030650051,54.74201547,Saline Coastal Alluvium,Sugarcane
221.904351,139.6290376,204.6963224,40.22549122,84.87089609,7.297247634,178.4809581,Saline Coastal Alluvium,Groundnut
18.9414466,1.338005162,47.9106527,19.72843403,91.57208099,7.20978682,119.9601609,Clay Loam,Watermelon
1.691727085,214.5527531,70.58870946,22.85095733,67.14067307,7.605759425,274.818715,Saline Coastal Alluvium,Tube Rose
53.7056,299.3492299,214.4620447,22.80077841,98.78868946,8.11102475,266.2234208,Clay Loam,Sugarcane
129.5287069,45.62846952,175.6743535,42.49738177,66.14825515,5.591232075,294.5848501,Red Sandy Loam,Rice
18.57306261,5.867178531,117.959047,33.17088554,22.56606023,6.760164095,23.5761693,Clay Loam,Lemongrass
242.4467584,215.9071757,295.328208,35.72831528,45.05621132,8.479814244,77.24036262,Saline Coastal Alluvium,Jack
137.7477797,292.4897371,173.9384869,22.983877,30.0204999,3.638789703,225.7373251,Red Sandy Loam,Brinjal
14.56785779,256.1491445,145.6690841,38.66263523,94.89545807,7.013716202,210.0234626,Red Sandy Loam,Groundnut
187.7115698,218.596452,273.6302029,13.41291952,93.32973482,7.466673717,63.13118666,Saline Coastal Alluvium,Yam
230.5845599,31.15398571,178.01111,21.39232644,75.82948817,4.070501508,71.01576763,Red Sandy Loam,Finger Millet
97.24402077,57.53314917,151.3558416,41.77804595,82.9484388,3.991203863,256.3837798,Red Sandy Loam,Guava
282.1720566,215.0268344,246.5259131,28.19744023,64.27794186,5.711066716,263.0481644,Clay Loam,Turmeric
135.1623719,80.05259497,225.4793698,41.79091865,60.47519996,8.305427214,218.6280619,Clay Loam,Watermelon
148.4257048,5.725280138,198.8833121,39.39850915,49.08647456,8.084668004,11.73685113,Clay Loam,Jack
137.2809307,30.47820438,250.2081472,23.06962901,77.17476602,4.292567119,9.258470591,Clay Loam,Gingelly
262.3239493,125.422652,51.73258654,29.5378529,22.47846995,7.554053563,147.1464729,Saline Coastal Alluvium,Rice
67.68702805,5.171660464,70.47673146,40.56897638,39.16909102,6.49297542,225.1193382,Saline Coastal Alluvium,Banana
202.1888387,123.4379708,269.5996396,24.62884735,46.00902955,8.462936127,272.1161622,Clay Loam,Mango
72.57286988,230.7875919,245.9745069,15.84420574,90.3831475,8.192329638,178.7790901,Saline Coastal Alluvium,Jack
299.2347663,32.45978353,15.90472934,44.00558701,41.9897384,4.401238879,203.7021707,Red Sandy Loam,Finger Millet
165.0410538,174.1905592,242.3160299,13.41156788,87.71385927,7.086081579,14.17696641,Red Sandy Loam,Banana
42.59598476,8.750293935,258.2125511,12.91256837,71.66358721,5.952424054,47.64023647,Clay Loam,Watermelon
253.7700582,9.342402425,264.8664721,20.3694586,44.62079489,5.943173287,18.97296812,Red Sandy Loam,Green Chillies
38.62817736,124.6883945,101.0309931,36.74846579,73.76256047,6.499368106,139.0223035,Clay Loam,Groundnut
240.8672304,41.16704217,74.47921917,27.54646203,47.72395427,8.471110773,65.37871395,Saline Coastal Alluvium,Cashew
21.65340864,73.00807057,23.95139423,11.58635181,97.78649857,4.814298014,39.83837084,Saline Coastal Alluvium,Sorghum
27.20909375,172.7153778,167.7602036,27.97934091,99.3627115,7.154508534,30.76873218,Saline Coastal Alluvium,Tapioca
290.2296951,102.3022246,184.3874224,32.42961461,64.68127038,7.56105168,59.12097224,Clay Loam,Guava
296.1966632,117.3880701,186.3861474,36.971228,49.95726977,5.05683239,289.134984,Red Sandy Loam,Red Gram
158.2778852,185.7475199,11.60976703,40.24294728,83.38785453,5.986925309,241.1668709,Red Sandy Loam,Groundnut
153.9406757,13.37062948,125.388042,15.74222974,65.21087966,5.252499898,271.1240027,Clay Loam,Gingelly
256.0771693,218.5842027,249.4510906,22.16085047,80.43218294,6.636226571,261.1031078,Saline Coastal Alluvium,Crossandra
281.9174625,102.4443911,268.8071795,24.44371736,75.84041743,5.615174709,158.2376492,Clay Loam,Rice
188.874499,47.94409718,270.0443518,17.06193077,51.17912298,6.530561071,206.6501844,Red Sandy Loam,Banana
97.30233234,196.107325,176.7124163,35.29602315,40.97556761,7.997582104,115.5081267,Saline Coastal Alluvium,Guava
41.94563793,105.4991253,256.4376827,23.43396711,86.21434249,4.096874277,106.6539585,Clay Loam,Mango
27.45528313,7.903886702,66.19081525,15.80327556,43.77109609,4.171844904,213.5173358,Clay Loam,Cashew
267.0072774,142.5459245,261.2888518,35.48587037,45.50358526,5.030877321,121.5766023,Red Sandy Loam,Rice
135.097127,235.655336,100.8707276,25.03692886,73.57583884,7.319056919,227.67423,Red Sandy Loam,Cashew
70.86926652,166.8676406,87.4210332,35.72326616,54.59283486,5.12166318,228.1331096,Saline Coastal Alluvium,Jack
63.95433157,79.15882718,52.37450735,26.79976853,30.4224558,8.200877256,89.69102191,Red Sandy Loam,Cashew
169.1706084,49.29364394,219.0907986,25.40934617,79.61153942,8.32788227,63.40134226,Saline Coastal Alluvium,Rice
18.48022509,237.8280032,125.6898101,11.41002328,91.22942692,3.883836962,130.4057344,Clay Loam,Gingelly
196.6014921,230.1297242,142.5574601,11.68417903,80.62876261,6.365071743,67.97748591,Red Sandy Loam,Finger Millet
204.2884768,278.1444245,180.7485999,13.76075555,89.5080108,7.45986772,194.537927,Red Sandy Loam,Green Chillies
148.1449999,3.692565072,136.3005201,26.48909316,89.40917357,4.186228877,180.1221787,Red Sandy Loam,Watermelon
204.2557401,71.32361678,204.5136929,37.80873869,47.30163838,5.8822148,34.42057867,Clay Loam,Tube Rose
63.37977307,262.774471,140.0382969,21.33953227,75.87568413,8.310598704,125.4940424,Red Sandy Loam,Guards
34.31359996,154.5149285,19.78793495,24.60373831,70.87425249,7.664102813,237.2869051,Clay Loam,Lemongrass
11.48705279,263.1289426,267.5048922,23.52004248,40.79600115,4.308643689,113.2390964,Clay Loam,Red Gram
160.5812821,82.50575515,197.6484374,35.04755239,59.66391094,6.480314236,245.9627307,Red Sandy Loam,Rice
61.21793784,294.2462721,232.2414098,23.09234065,73.01786087,6.562416711,41.19394576,Red Sandy Loam,Pearl Millet
259.9864859,263.502559,206.3269414,22.11130822,94.98821105,8.19731834,225.5198398,Clay Loam,Groundnut
68.8365135,51.50278604,130.7088272,15.70738452,65.63824698,5.913515049,42.51786787,Red Sandy Loam,Green Chillies
259.8070215,9.249647542,106.0244148,16.95216215,86.18359599,5.286592444,241.3096758,Saline Coastal Alluvium,Finger Millet
277.8920222,227.0127696,262.5501781,23.59334717,25.62615972,7.415419656,296.079104,Red Sandy Loam,Finger Millet
253.3934698,241.9213786,17.10733253,26.98860327,39.73945877,7.586579939,166.9673442,Saline Coastal Alluvium,Turmeric
186.415105,12.32839459,20.90175828,39.88815671,60.26601224,4.794778793,268.3477412,Red Sandy Loam,Pearl Millet
72.52679142,87.75659605,185.6473666,36.07316492,25.64363298,5.717735372,0.020146973,Red Sandy Loam,Cashew
288.5561635,128.0364875,37.30296716,14.50596242,52.34578507,3.884646799,78.4772159,Clay Loam,Lemongrass
244.0342185,259.6619619,9.51876894,40.61241769,76.68372871,3.98259417,163.9921955,Red Sandy Loam,Green Chillies
55.11164742,0.160435352,276.1644636,17.60921819,55.31402054,6.994169758,207.6700727,Red Sandy Loam,Crossandra
188.6063687,127.1097293,227.0101839,21.27081383,70.45613221,5.074664213,219.6264878,Red Sandy Loam,Green Chillies
198.8869586,120.883348,222.3001394,32.05755179,39.85794899,3.580229077,48.72801317,Clay Loam,Guava
72.53682402,7.596296412,66.58574506,43.4888519,41.18158691,5.865555518,116.6909524,Clay Loam,Cashew
40.5851926,129.3592219,272.033357,29.57685046,58.1295197,7.965028572,77.08015889,Saline Coastal Alluvium,Guards
48.16499053,214.6493551,13.19832568,26.73910551,54.33321159,7.998390326,84.65405244,Red Sandy Loam,Pearl Millet
233.4510993,184.6381798,277.2823424,22.34867988,63.33238705,3.629811013,213.04966,Red Sandy Loam,Tapioca
235.6467706,296.2354036,269.7909066,37.30351987,72.55242039,7.273019367,268.2965114,Saline Coastal Alluvium,Watermelon
224.3057159,46.65523814,199.9040127,25.36786079,69.64023894,6.821987018,254.1461946,Red Sandy Loam,Rice
10.81944589,32.49625585,245.0485629,42.40438005,67.11418335,3.827951869,294.6892374,Red Sandy Loam,Mango
232.3762621,27.69543272,273.2417611,24.24419785,38.71893292,4.825178012,220.2020581,Red Sandy Loam,Banana
233.5678367,15.24930176,97.54986356,24.54991184,62.07834053,5.860653937,127.8574465,Red Sandy Loam,Tapioca
280.8484142,188.3222171,3.541914427,19.13396307,38.49798768,4.360796915,264.0710496,Saline Coastal Alluvium,Finger Millet
260.4777915,149.3850752,108.8030138,42.36637707,31.51729333,3.514937253,177.1408679,Saline Coastal Alluvium,Guava
201.1179514,188.1893074,104.7564535,11.09180844,94.40033426,4.051909834,291.1063186,Saline Coastal Alluvium,Tube Rose
192.3345644,112.4900348,216.8617536,41.69865433,20.35672198,6.571295036,263.9619264,Red Sandy Loam,Turmeric
53.72388964,208.8795151,144.1340927,15.49180014,71.53714118,6.451975313,193.7960415,Saline Coastal Alluvium,Rice
244.8879731,169.7911394,168.5730866,30.77973818,91.8116045,5.122201482,31.13629176,Clay Loam,Finger Millet
168.9266051,159.1945863,282.8131268,40.45375263,37.43935581,5.62852326,84.59572532,Red Sandy Loam,Crossandra
32.6736055,126.5904405,194.7338727,32.34330932,47.84654152,5.183726288,59.5912381,Saline Coastal Alluvium,Watermelon
139.3542947,258.1332163,11.71039522,39.83792826,20.98518435,3.864936936,242.6655825,Clay Loam,Turmeric
256.4936014,121.9153364,80.40139877,22.69895897,97.59887659,8.283533768,299.7924236,Red Sandy Loam,Brinjal
222.7969906,78.51171558,28.92379011,32.43151079,40.41528038,5.565057234,276.7446789,Red Sandy Loam,Finger Millet
100.5961254,48.23088988,9.512257822,10.90045614,23.25785959,6.679830729,165.6977543,Saline Coastal Alluvium,Groundnut
72.15359959,209.0816832,157.97435,17.73342514,78.40377592,6.823999062,242.9356462,Red Sandy Loam,Groundnut
250.0415451,232.3240531,61.57737018,13.47314158,99.22545087,4.678045983,263.805135,Clay Loam,Pearl Millet
224.4109147,45.69599031,48.71392435,26.77846054,88.84198638,4.220997847,184.2623244,Saline Coastal Alluvium,Yam
215.924451,190.7840419,97.52739387,39.84966523,70.63577166,6.24574153,270.4269314,Clay Loam,Mango
121.0359764,271.3268505,286.7552814,39.98936446,36.93211873,6.63539677,65.92338691,Clay Loam,Watermelon
108.9636687,146.5038828,74.35728593,26.8499124,29.47036115,7.250526389,123.1387807,Red Sandy Loam,Brinjal
47.78387539,252.6240659,126.8860858,38.63775364,42.2610785,6.536465064,57.75079953,Clay Loam,Rice
28.70310067,218.3966179,120.7124614,39.50381383,49.69114145,6.031513558,96.57636398,Red Sandy Loam,Gingelly
158.0469049,293.0931461,206.3872051,21.64011843,26.94465843,6.718993848,228.6191246,Saline Coastal Alluvium,Sugarcane
41.62717639,247.1938794,183.7863515,44.56629631,66.48183346,3.823164475,48.01745468,Red Sandy Loam,Yam
228.2907721,13.131686,150.3098071,28.02233499,97.34911616,6.850250023,146.2662908,Clay Loam,Watermelon
70.56891303,102.1933496,197.4852474,32.22682117,73.91315501,7.617750946,183.8172987,Saline Coastal Alluvium,Lemongrass
163.8284723,142.5937962,57.97485968,34.24566778,77.47244823,3.647699002,219.9703592,Clay Loam,Gingelly
49.02779888,249.1371993,298.4636994,42.13573229,81.25448135,7.652969329,180.5253198,Red Sandy Loam,Guava
120.757603,140.6444932,77.19138685,17.78924208,43.7323003,3.861163825,140.2239369,Saline Coastal Alluvium,Banana
153.8606644,278.5477588,103.7766554,33.60594424,51.66767251,4.941632369,141.2298165,Saline Coastal Alluvium,Sugarcane
82.2226487,192.360567,204.8245564,23.06821505,78.72077651,4.081143609,203.1052562,Saline Coastal Alluvium,Pearl Millet
179.752194,62.651737,58.75394552,25.97896279,42.72332318,5.368908704,109.2919928,Saline Coastal Alluvium,Tapioca
121.004844,299.5199736,177.5850462,33.28040067,41.10915035,7.736307102,196.1566125,Saline Coastal Alluvium,Tapioca
255.247606,155.7407834,156.5032616,20.52201622,59.15675553,4.384921648,19.73200342,Saline Coastal Alluvium,Finger Millet
141.2613657,138.8094976,93.29745467,43.85613617,34.3717588,4.857836857,73.29016751,Red Sandy Loam,Rice
82.34797262,172.4693171,126.5912113,38.40746997,25.61629159,5.587157721,273.9828626,Red Sandy Loam,Groundnut
138.6176003,223.4901184,160.2667248,23.72939923,46.41080825,7.693088307,64.24606754,Clay Loam,Tube Rose
30.41730725,288.1179968,81.14424187,25.63695495,51.10890372,4.718001828,291.4118947,Saline Coastal Alluvium,Crossandra
225.7355324,240.0947771,13.31463109,43.92756446,38.50151014,7.217741681,95.93571744,Red Sandy Loam,Crossandra
61.88261834,110.7187657,227.7452836,30.0206433,97.46981892,7.267317954,83.66654111,Clay Loam,Tapioca
250.3352397,45.81923899,171.3720891,36.28774071,30.64314174,4.661604861,230.4249267,Red Sandy Loam,Sugarcane
52.04977541,145.2107208,230.8771826,19.00195462,78.29644851,5.753506226,43.85915084,Red Sandy Loam,Brinjal
230.4194097,72.22372768,147.7720295,37.73102353,20.68941917,4.602435783,139.6201845,Saline Coastal Alluvium,Mango
137.8354676,216.6435018,241.9108043,19.91400348,51.31040246,6.391131376,65.90511753,Red Sandy Loam,Yam
257.1639486,178.2871659,13.51517014,41.73387407,69.50195208,7.693417036,207.3897841,Red Sandy Loam,Cashew
221.4215546,164.2896318,208.0232392,37.80273935,68.21129105,4.198100887,11.98924406,Clay Loam,Finger Millet
220.54095,293.6039447,194.9309279,20.20188681,76.91397402,5.588730279,270.1999412,Red Sandy Loam,Cashew
50.47759648,225.8100558,180.9706906,29.04022515,69.64765925,4.771791859,262.4825812,Saline Coastal Alluvium,Rice
148.4364458,191.0881726,139.5220493,19.07164045,58.42815825,7.44213961,246.2964555,Saline Coastal Alluvium,Groundnut
177.5583891,89.4773798,39.43791279,16.0757367,29.93544979,3.669080908,120.4749585,Saline Coastal Alluvium,Lemongrass
195.1066097,4.897821608,70.40125443,22.2305205,93.31780512,5.401122594,6.591490579,Clay Loam,Red Gram
201.3725287,215.0409421,282.1236393,10.3970432,58.89916695,3.692638414,6.999019577,Red Sandy Loam,Mango
27.10204272,180.3971716,141.8059755,20.62610223,31.59206497,8.315239585,74.2586777,Red Sandy Loam,Tapioca
127.7742135,295.0506012,84.29275276,27.14838875,20.13913855,7.938275585,216.7319495,Red Sandy Loam,Watermelon
129.9883033,236.8288298,78.6734898,38.99279165,53.62346862,7.395923241,233.6070937,Clay Loam,Jack
211.4559661,9.837949206,154.7292635,16.96473496,66.50167783,7.655403463,34.04128821,Clay Loam,Green Chillies
207.2387458,252.8583352,176.6075135,26.55288955,92.72954777,5.538184742,71.9225818,Red Sandy Loam,Green Chillies
198.4415579,129.752554,187.1495984,15.18016606,66.8617903,7.778728257,46.37013499,Red Sandy Loam,Cashew
266.2364455,134.324189,204.8246111,24.20998721,56.02992084,4.598279101,162.3726423,Clay Loam,Pearl Millet
299.5693409,292.5997622,175.5679338,21.27190307,30.06300999,6.5369371,82.88619889,Clay Loam,Banana
166.5355346,142.4090609,43.14122005,13.35525988,35.08784751,8.366396617,126.088942,Red Sandy Loam,Mango
105.9236143,144.9945952,22.02778221,36.5215734,95.30866104,3.811099556,121.7790268,Clay Loam,Mango
67.57272492,282.9840865,280.6525225,44.96341912,40.29038492,6.461366104,83.80468361,Clay Loam,Rice
259.8213941,244.2988119,143.3430421,35.02282709,86.69749066,5.393152629,120.8456403,Red Sandy Loam,Rice
208.4189671,163.9731995,191.7385595,24.5749901,74.01516362,4.702543983,94.84305957,Clay Loam,Sugarcane
163.3485294,42.45518777,297.3719113,16.91040434,27.98796246,6.189424387,117.7587883,Red Sandy Loam,Green Chillies
104.9937881,234.5751165,167.1693045,11.72294515,80.11210043,4.330758483,105.4356441,Saline Coastal Alluvium,Tapioca
34.25675139,197.1667222,30.20088601,24.82996054,82.55679844,8.455479442,64.59967521,Clay Loam,Red Gram
155.8325528,250.4526704,205.8621746,21.78522437,21.73446776,7.158848528,68.12324219,Clay Loam,Mango
283.387534,220.7965656,24.94103855,15.33485424,94.77761563,6.751323083,136.2495984,Clay Loam,Pearl Millet
31.2390477,56.15941026,197.1346279,42.58349256,29.89614241,8.228757929,41.82307893,Clay Loam,Crossandra
